id;description;neighbourhood;apart_type_id;price;minimum_nights
1254955;Perfect apartments next to Palos de Moguer.;Palos de Moguer;1;55;28
1255811;Perfect apartments next to Delicias.;Delicias;2;81;7
1256157;Perfect apartments next to Palacio.;Palacio;1;89;15
1256570;Perfect apartments next to Embajadores.;Embajadores;2;35;2
1262589;Perfect apartments next to Universidad.;Universidad;1;40;1
1263062;Perfect apartments next to Delicias.;Delicias;2;43;2
1263329;Perfect apartments next to Delicias.;Delicias;2;44;2
1266548;Perfect apartments next to Palacio.;Palacio;1;48;2
1267730;Perfect apartments next to Sol.;Sol;1;75;2
1272747;Perfect apartments next to Palacio.;Palacio;1;51;2
1273055;Perfect apartments next to Universidad.;Universidad;1;100;17
1274889;Perfect apartments next to Almagro.;Almagro;1;62;2
1275293;Perfect apartments next to San Juan Bautista.;San Juan Bautista;1;80;3
1281843;Perfect apartments next to Sol.;Sol;1;60;182
1289823;Perfect apartments next to Casco Histórico de Vicálvaro.;Casco Histórico de Vicálvaro;1;41;2
1296584;Perfect apartments next to Cortes.;Cortes;1;48;2
1297217;Perfect apartments next to Cortes.;Cortes;1;82;3
1298830;Perfect apartments next to Atocha.;Atocha;1;51;2
1302691;Perfect apartments next to Universidad.;Universidad;1;43;1
1302882;Perfect apartments next to Justicia.;Justicia;2;27;1
1309325;Perfect apartments next to Valdefuentes.;Valdefuentes;2;29;2
1311739;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;1;56;5
1316794;Perfect apartments next to Palacio.;Palacio;1;68;3
1326972;Perfect apartments next to Universidad.;Universidad;1;54;3
1330726;Perfect apartments next to Embajadores.;Embajadores;1;41;3
1335588;Perfect apartments next to Justicia.;Justicia;1;59;30
1336818;Perfect apartments next to Nueva España.;Nueva España;1;75;2
1343630;Perfect apartments next to Almagro.;Almagro;2;41;1
1346145;Perfect apartments next to Palacio.;Palacio;2;48;1
1346747;Perfect apartments next to Embajadores.;Embajadores;1;46;2
1357593;Perfect apartments next to Universidad.;Universidad;1;51;2
1361648;Perfect apartments next to Embajadores.;Embajadores;2;35;1
1362092;Perfect apartments next to Justicia.;Justicia;1;181;5
1362476;Perfect apartments next to Universidad.;Universidad;1;91;2
1362727;Perfect apartments next to Palacio.;Palacio;1;65;30
1375914;Perfect apartments next to Sol.;Sol;1;68;2
1380233;Perfect apartments next to Universidad.;Universidad;1;62;2
1383366;Perfect apartments next to Embajadores.;Embajadores;2;41;10
1395084;Perfect apartments next to El Viso.;El Viso;2;30;7
1398273;Perfect apartments next to Cortes.;Cortes;2;60;1
1408400;Perfect apartments next to Palacio.;Palacio;1;78;28
1426027;Perfect apartments next to Palacio.;Palacio;1;57;3
1426530;Perfect apartments next to Opañel.;Opañel;1;38;6
1427336;Perfect apartments next to Universidad.;Universidad;1;34;5
1430003;Perfect apartments next to Palacio.;Palacio;1;84;6
1431541;Perfect apartments next to Rios Rosas.;Rios Rosas;1;120;5
1434789;Perfect apartments next to Palacio.;Palacio;1;145;15
1443639;Perfect apartments next to Palos de Moguer.;Palos de Moguer;1;69;2
1458472;Perfect apartments next to Embajadores.;Embajadores;1;82;3
1463257;Perfect apartments next to Universidad.;Universidad;1;60;2
1463482;Perfect apartments next to Valverde.;Valverde;1;59;3
1470828;Perfect apartments next to Embajadores.;Embajadores;2;23;6
1473278;Perfect apartments next to Goya.;Goya;1;140;7
1482007;Perfect apartments next to Goya.;Goya;1;135;3
1485339;Perfect apartments next to Arcos.;Arcos;1;60;3
1491263;Perfect apartments next to Goya.;Goya;2;13;30
1496117;Perfect apartments next to Embajadores.;Embajadores;1;49;1
1496523;Perfect apartments next to Justicia.;Justicia;1;575;7
1500875;Perfect apartments next to Palacio.;Palacio;1;54;2
1509796;Perfect apartments next to Fuente del Berro.;Fuente del Berro;1;59;4
1518919;Perfect apartments next to Sol.;Sol;1;80;2
1522608;Perfect apartments next to Justicia.;Justicia;1;79;5
1523675;Perfect apartments next to Universidad.;Universidad;1;51;1
1529540;Perfect apartments next to Casco Histórico de Vallecas.;Casco Histórico de Vallecas;2;35;1
1532354;Perfect apartments next to Embajadores.;Embajadores;1;50;3
1546734;Perfect apartments next to Atocha.;Atocha;2;50;6
1547100;Perfect apartments next to Lucero.;Lucero;2;36;2
1569343;Perfect apartments next to Lista.;Lista;1;96;5
1579108;Perfect apartments next to Universidad.;Universidad;1;93;2
1586115;Perfect apartments next to Puerta del Angel.;Puerta del Angel;2;16;1
1592439;Perfect apartments next to Chopera.;Chopera;2;25;5
1593044;Perfect apartments next to Gaztambide.;Gaztambide;1;100;1
1595592;Perfect apartments next to Rejas.;Rejas;1;71;5
1596257;Perfect apartments next to Cortes.;Cortes;1;82;7
1600919;Perfect apartments next to Embajadores.;Embajadores;1;135;3
1607436;Perfect apartments next to Universidad.;Universidad;2;400;3
1608296;Perfect apartments next to Justicia.;Justicia;1;80;7
1610861;Perfect apartments next to Justicia.;Justicia;1;66;3
1621371;Perfect apartments next to Palacio.;Palacio;1;75;7
1622564;Perfect apartments next to Palacio.;Palacio;1;97;4
1623202;Perfect apartments next to Acacias.;Acacias;1;100;3
1626586;Perfect apartments next to Cortes.;Cortes;1;63;2
1628485;Perfect apartments next to Cortes.;Cortes;2;21;1
1630249;Perfect apartments next to Argüelles.;Argüelles;1;80;3
1636170;Perfect apartments next to Cortes.;Cortes;1;45;2
1642412;Perfect apartments next to Ventas.;Ventas;1;55;5
1644183;Perfect apartments next to Prosperidad.;Prosperidad;2;23;15
1644403;Perfect apartments next to Embajadores.;Embajadores;1;103;3
1656392;Perfect apartments next to Jerónimos.;Jerónimos;2;50;30
1659406;Perfect apartments next to Justicia.;Justicia;1;90;30
1659585;Perfect apartments next to Universidad.;Universidad;1;110;30
1662333;Perfect apartments next to Universidad.;Universidad;1;55;2
1665067;Perfect apartments next to Moscardó.;Moscardó;2;25;7
1666495;Perfect apartments next to Palacio.;Palacio;2;36;3
1674734;Perfect apartments next to Ventas.;Ventas;2;25;1
1678262;Perfect apartments next to Universidad.;Universidad;1;68;3
1680271;Perfect apartments next to Sol.;Sol;1;72;1
1683393;Perfect apartments next to Simancas.;Simancas;1;71;2
1691073;Perfect apartments next to Sol.;Sol;1;90;1
1695083;Perfect apartments next to Universidad.;Universidad;1;36;1
1698916;Perfect apartments next to Cortes.;Cortes;1;39;2
1701472;Perfect apartments next to Universidad.;Universidad;2;53;2
1704065;Perfect apartments next to Embajadores.;Embajadores;1;70;2
1710251;Perfect apartments next to Goya.;Goya;1;74;2
1710892;Perfect apartments next to Embajadores.;Embajadores;1;62;90
1713499;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;2;30;180
1716687;Perfect apartments next to Cortes.;Cortes;2;24;1
1731209;Perfect apartments next to Sol.;Sol;1;71;2
1737408;Perfect apartments next to Fontarrón.;Fontarrón;1;105;3
1737767;Perfect apartments next to Cortes.;Cortes;1;63;5
1750838;Perfect apartments next to Embajadores.;Embajadores;1;50;2
1753278;Perfect apartments next to Rios Rosas.;Rios Rosas;2;46;3
1753979;Perfect apartments next to Universidad.;Universidad;1;80;28
1755242;Perfect apartments next to Sol.;Sol;1;62;1
1755707;Perfect apartments next to Justicia.;Justicia;1;40;1
1757983;Perfect apartments next to Palos de Moguer.;Palos de Moguer;1;51;3
1758199;Perfect apartments next to Universidad.;Universidad;1;50;10
1758858;Perfect apartments next to Universidad.;Universidad;1;72;1
1763683;Perfect apartments next to Universidad.;Universidad;1;60;2
1765529;Perfect apartments next to Palacio.;Palacio;1;51;10
1766697;Perfect apartments next to Universidad.;Universidad;1;75;6
1768203;Perfect apartments next to Embajadores.;Embajadores;1;56;12
1774049;Perfect apartments next to Palos de Moguer.;Palos de Moguer;1;31;2
1775014;Perfect apartments next to Justicia.;Justicia;1;70;5
1779465;Perfect apartments next to Palacio.;Palacio;1;105;2
1781083;Perfect apartments next to Justicia.;Justicia;1;65;5
1788097;Perfect apartments next to Universidad.;Universidad;1;71;2
1788102;Perfect apartments next to Cortes.;Cortes;2;33;1
1790920;Perfect apartments next to Universidad.;Universidad;1;80;2
1797544;Perfect apartments next to Recoletos.;Recoletos;1;123;5
1811287;Perfect apartments next to Palacio.;Palacio;1;65;1
1819060;Perfect apartments next to Palos de Moguer.;Palos de Moguer;1;57;2
1829496;Perfect apartments next to Guindalera.;Guindalera;1;93;3
1830224;Perfect apartments next to Universidad.;Universidad;1;55;1
1834083;Perfect apartments next to Palomeras Bajas.;Palomeras Bajas;2;28;4
1839779;Perfect apartments next to Palos de Moguer.;Palos de Moguer;1;33;7
1846137;Perfect apartments next to Cortes.;Cortes;2;33;3
1846297;Perfect apartments next to Pacífico.;Pacífico;1;56;4
1847117;Perfect apartments next to Ibiza.;Ibiza;2;22;1
1854759;Perfect apartments next to Cármenes.;Cármenes;2;31;6
1858255;Perfect apartments next to Universidad.;Universidad;1;149;7
1859879;Perfect apartments next to Palacio.;Palacio;1;76;3
1864170;Perfect apartments next to Justicia.;Justicia;1;90;1
1865189;Perfect apartments next to Arapiles.;Arapiles;2;100;3
1867724;Perfect apartments next to Trafalgar.;Trafalgar;1;54;1
1868069;Perfect apartments next to Trafalgar.;Trafalgar;1;106;1
1870392;Perfect apartments next to Cortes.;Cortes;2;27;1
1870994;Perfect apartments next to Sol.;Sol;1;44;2
1882845;Perfect apartments next to El Viso.;El Viso;2;29;5
1883013;Perfect apartments next to Justicia.;Justicia;2;18;7
1886633;Perfect apartments next to Palacio.;Palacio;1;420;3
1890985;Perfect apartments next to Chopera.;Chopera;2;15;1
1901306;Perfect apartments next to Embajadores.;Embajadores;1;51;21
1910871;Perfect apartments next to Palacio.;Palacio;1;157;1
1917537;Perfect apartments next to Justicia.;Justicia;2;31;2
1917909;Perfect apartments next to Cortes.;Cortes;1;88;2
1919606;Perfect apartments next to Universidad.;Universidad;2;39;1
1921468;Perfect apartments next to Universidad.;Universidad;2;49;1
1926546;Perfect apartments next to Embajadores.;Embajadores;1;69;4
1928544;Perfect apartments next to Gaztambide.;Gaztambide;2;51;1
1928731;Perfect apartments next to Embajadores.;Embajadores;1;100;3
1942059;Perfect apartments next to Embajadores.;Embajadores;1;75;3
1947860;Perfect apartments next to Portazgo.;Portazgo;2;21;30
1956372;Perfect apartments next to Justicia.;Justicia;2;45;1
1972094;Perfect apartments next to Universidad.;Universidad;2;40;1
1973442;Perfect apartments next to Embajadores.;Embajadores;2;46;6
1978094;Perfect apartments next to Embajadores.;Embajadores;1;75;4
1980372;Perfect apartments next to Sol.;Sol;1;80;2
1990801;Perfect apartments next to Cortes.;Cortes;1;134;2
1994074;Perfect apartments next to Universidad.;Universidad;1;38;1
2010660;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;1;60;30
2013236;Perfect apartments next to Palacio.;Palacio;1;70;14
2024446;Perfect apartments next to Palacio.;Palacio;1;75;1
2024643;Perfect apartments next to Sol.;Sol;1;85;3
2052303;Perfect apartments next to Aluche.;Aluche;1;75;50
2052361;Perfect apartments next to Embajadores.;Embajadores;1;75;3
2052383;Perfect apartments next to Ventas.;Ventas;1;80;7
2054398;Perfect apartments next to Berruguete.;Berruguete;1;65;4
2062465;Perfect apartments next to Sol.;Sol;1;78;12
2064076;Perfect apartments next to Justicia.;Justicia;1;55;30
2064355;Perfect apartments next to Sol.;Sol;1;67;30
2065647;Perfect apartments next to Universidad.;Universidad;1;82;6
2068722;Perfect apartments next to Sol.;Sol;1;97;30
2068792;Perfect apartments next to Sol.;Sol;1;76;30
2069026;Perfect apartments next to Sol.;Sol;1;86;30
2070887;Perfect apartments next to Universidad.;Universidad;1;81;2
2079509;Perfect apartments next to Universidad.;Universidad;1;134;4
2087574;Perfect apartments next to Embajadores.;Embajadores;2;25;4
2090860;Perfect apartments next to Universidad.;Universidad;1;50;80
2091363;Perfect apartments next to Puerta del Angel.;Puerta del Angel;2;28;1
2091802;Perfect apartments next to Embajadores.;Embajadores;2;41;2
2093147;Perfect apartments next to Sol.;Sol;2;59;4
2095069;Perfect apartments next to Sol.;Sol;1;60;3
2095159;Perfect apartments next to Sol.;Sol;1;51;3
2096590;Perfect apartments next to Universidad.;Universidad;1;149;4
2100370;Perfect apartments next to Universidad.;Universidad;1;161;4
2101315;Perfect apartments next to Sol.;Sol;1;100;30
2114493;Perfect apartments next to Sol.;Sol;1;132;3
2114584;Perfect apartments next to Embajadores.;Embajadores;1;50;2
2117115;Perfect apartments next to Justicia.;Justicia;1;45;14
2143824;Perfect apartments next to Sol.;Sol;3;24;1
2143961;Perfect apartments next to Sol.;Sol;3;19;2
2144000;Perfect apartments next to Sol.;Sol;3;27;1
2144017;Perfect apartments next to Embajadores.;Embajadores;3;25;1
2157675;Perfect apartments next to Niño Jesús.;Niño Jesús;1;68;7
2186049;Perfect apartments next to Pinar del Rey.;Pinar del Rey;1;172;3
2188662;Perfect apartments next to Sol.;Sol;1;136;2
2190649;Perfect apartments next to Almagro.;Almagro;2;45;1
2192321;Perfect apartments next to Comillas.;Comillas;1;19;21
2207832;Perfect apartments next to Gaztambide.;Gaztambide;1;52;2
2207960;Perfect apartments next to Palos de Moguer.;Palos de Moguer;2;58;1
2222916;Perfect apartments next to Universidad.;Universidad;2;30;1
2224238;Perfect apartments next to Castilla.;Castilla;2;26;1
2239216;Perfect apartments next to Prosperidad.;Prosperidad;2;25;1
2247751;Perfect apartments next to Palacio.;Palacio;1;126;4
2281129;Perfect apartments next to Palacio.;Palacio;1;58;3
2289744;Perfect apartments next to Embajadores.;Embajadores;1;41;1
2299045;Perfect apartments next to Universidad.;Universidad;1;72;4
2301761;Perfect apartments next to Prosperidad.;Prosperidad;1;49;2
2302853;Perfect apartments next to Sol.;Sol;1;68;12
2310368;Perfect apartments next to Prosperidad.;Prosperidad;1;75;2
2319136;Perfect apartments next to Niño Jesús.;Niño Jesús;1;144;2
2325516;Perfect apartments next to Delicias.;Delicias;1;58;3
2325805;Perfect apartments next to Embajadores.;Embajadores;1;70;3
2335410;Perfect apartments next to Palacio.;Palacio;1;50;2
2338390;Perfect apartments next to Embajadores.;Embajadores;1;31;14
2342966;Perfect apartments next to Pueblo Nuevo.;Pueblo Nuevo;2;31;2
2343687;Perfect apartments next to Justicia.;Justicia;1;200;3
2346257;Perfect apartments next to Sol.;Sol;1;83;2
2355344;Perfect apartments next to Cortes.;Cortes;1;38;1
2362731;Perfect apartments next to Arcos.;Arcos;2;20;28
2364463;Perfect apartments next to Embajadores.;Embajadores;1;45;1
2380554;Perfect apartments next to Ibiza.;Ibiza;1;94;2
2387880;Perfect apartments next to Sol.;Sol;1;75;3
2393322;Perfect apartments next to Puerta del Angel.;Puerta del Angel;1;70;2
2416770;Perfect apartments next to Cortes.;Cortes;1;80;3
2429054;Perfect apartments next to Numancia.;Numancia;2;25;1
2451913;Perfect apartments next to Embajadores.;Embajadores;1;110;3
2452815;Perfect apartments next to Sol.;Sol;1;80;1
2471370;Perfect apartments next to Universidad.;Universidad;1;47;1
2472459;Perfect apartments next to Justicia.;Justicia;1;75;1
2482267;Perfect apartments next to Argüelles.;Argüelles;1;78;1
2484622;Perfect apartments next to Embajadores.;Embajadores;1;64;5
2487986;Perfect apartments next to Palos de Moguer.;Palos de Moguer;2;30;2
2488934;Perfect apartments next to Justicia.;Justicia;1;66;15
2492405;Perfect apartments next to Palacio.;Palacio;1;40;84
2500666;Perfect apartments next to Universidad.;Universidad;1;100;2
2503991;Perfect apartments next to Palacio.;Palacio;1;100;2
2520674;Perfect apartments next to Fuente del Berro.;Fuente del Berro;1;70;5
2520679;Perfect apartments next to Fuente del Berro.;Fuente del Berro;1;70;5
2549655;Perfect apartments next to Universidad.;Universidad;2;25;12
2551191;Perfect apartments next to Almenara.;Almenara;1;76;5
